Job_Title,Rating,Company_Name,Company_Location,State,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,SAS,Statistics,Machine_Learning,SQL,Python,Tableau,BI,AWS,GoogleCloud,Azure,Excel,Powerpoint,Lowest_Salary(1000s),Highest_Salary(1000s),Avg_Salary(1000s),Highest_salary>120K
Business Analyst,3.5,Arch Capital Group Ltd.,Jersey City, NJ,"Hamilton, Bermuda",1001 to 5000 ,2014,Public,Insurance Carriers,Insurance,$10+ billion (USD),"AIG, Chubb, The Hartford",0,0,0,1,0,0,0,0,0,0,1,0,45,82,63,0.0
Business Analyst,4.2,NJF Global Holdings,New York, NY,"London, United Kingdom",51 to 200 ,2002,Private,Staffing & Outsourcing,Business Services,$10  to  $25 million (USD),Unknown,0,1,0,1,1,0,0,0,0,0,0,0,45,82,63,0.0
Business Analyst,3.5,Eclaro,New York, NY,"New York, NY",501 to 1000 ,1818,Private,Staffing & Outsourcing,Business Services,$25  to  $50 million (USD),Unknown,1,0,0,0,0,0,0,1,0,1,1,0,45,82,63,0.0
Business Analyst,3.8,S&P Global,New York, NY,"New York, NY",10000+ ,1968,Public,Financial Analytics & Research,Finance,$5  to  $10 billion (USD),"Bloomberg L.P., Thomson Reuters, Moody's Corporation",0,0,0,1,0,0,0,0,0,0,0,0,45,82,63,0.0
Business Analyst,3.4,Guy Carpenter,Hoboken, NJ,"New York, NY",1001 to 5000 ,2000,Segment,Insurance Agencies & Brokerages,Insurance,$100  to  $500 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,45,82,63,0.0
Business Analyst,3.6,Synechron,New York, NY,"New York, NY",5001 to 10000 ,1984,Private,IT Services,Information Technology,$100  to  $500 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,45,82,63,0.0
Business Analyst,2.7,Municipal Credit Union,New York, NY,"New York, NY",501 to 1000 ,1996,Organization,Banks & Credit Unions,Finance,$50  to  $100 million (USD),Unknown,0,0,0,1,0,0,0,1,0,0,1,1,45,82,63,0.0
Business Analyst,3.7,Mills College,New York, NY,"Oakland, CA",201 to 500 ,1992,University,Colleges & Universities,Education,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,45,82,63,0.0
Business Analyst,4.1,Infomatics Corp,Weehawken, NJ,"Dulles, VA",51 to 200 ,2008,Private,Consulting,Business Services,$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,45,82,63,0.0
Sr. Business Analyst,3.3,Centene,Rego Park, NY,"Saint Louis, MO",10000+ ,2004,Public,Insurance Carriers,Insurance,$10+ billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,45,82,63,0.0
Business Analyst,3.6,Synechron,New York, NY,"New York, NY",5001 to 10000 ,2006,Private,IT Services,Information Technology,$100  to  $500 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,45,82,63,0.0
Data Analyst,3.9,Point72,New York, NY,"Stamford, CT",1001 to 5000 ,1998,Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,Unknown,0,0,0,1,1,0,0,0,0,0,1,0,48,92,70,0.0
Business Analyst,3.9,Diverse Lynx,New York, NY,"Princeton, NJ",501 to 1000 ,1967,Private,IT Services,Information Technology,$100  to  $500 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,48,92,70,0.0
Business Analyst,3.3,Brown Brothers Harriman,New York, NY,"New York, NY",1001 to 5000 ,1919,Private,Investment Banking & Asset Management,Finance,$2  to  $5 billion (USD),"Morgan Stanley, Goldman Sachs",0,0,0,0,0,0,0,0,0,0,1,1,48,92,70,0.0
Business Analyst,3.7,Tata Consultancy Services (North America),Newark, NJ,"New York, NY",10000+ ,1978,Segment,IT Services,Information Technology,$10+ billion (USD),"Cognizant Technology Solutions, Accenture, IBM",0,0,0,0,0,0,0,0,0,0,0,0,48,92,70,0.0
Business Analyst,3.6,"Iconma, L.L.C.",Newark, NJ,"Troy, MI",1001 to 5000 ,1995,Private,Staffing & Outsourcing,Business Services,$100  to  $500 million (USD),Experis,0,0,0,0,0,1,1,0,0,0,1,0,48,92,70,0.0
Business Analyst,4.1,Mitchell Martin,New York, NY,"New York, NY",501 to 1000 ,1957,Private,Staffing & Outsourcing,Business Services,$100  to  $500 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,48,92,70,0.0
Business Analyst,3.1,Seven Seven Softwares,New York, NY,"Rockaway, NJ",201 to 500 ,1906,Public,IT Services,Information Technology,$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,48,92,70,0.0
Business Analyst,5.0,Creative Data Resources,New York, NY,"New York, NY",1 to 50 ,1961,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,48,92,70,0.0
Business Analyst,3.4,HHAeXchange,New York, NY,"Long Island City, NY",51 to 200 ,2001,Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,1,48,92,70,0.0
Business Analyst,4.5,Green Key Resources,New York, NY,"New York, NY",201 to 500 ,1984,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,"Beacon Hill Staffing Group, PageGroup, Solomon Page",0,0,0,0,0,0,0,0,0,0,0,0,48,92,70,0.0
Business Analyst,3.3,V.L.S. Systems,New York, NY,"Chantilly, VA",201 to 500 ,2017,Private,Consulting,Business Services,$25  to  $50 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,48,92,70,0.0
Business Analyst,4.0,Rockstar Games,New York, NY,"New York, NY",1001 to 5000 ,2010,Segment,Video Games,Media,$10  to  $25 million (USD),Unknown,0,0,1,0,0,0,0,0,0,0,1,0,48,92,70,0.0
Business Analyst,3.8,Capgemini,New York, NY,"Paris, France",10000+ ,2005,Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Accenture, CGI, Sopra Steria",0,1,0,1,0,0,0,0,0,0,1,0,48,92,70,0.0
Business Analyst,3.7,The New School,New York, NY,"New York, NY",1001 to 5000 ,2006,University,Colleges & Universities,Education,$100  to  $500 million (USD),Unknown,0,0,0,0,0,1,0,0,0,0,1,0,48,92,70,0.0
Business Analyst,3.5,Formosa Plastics Corp.,Livingston, NJ,"Livingston, NJ",1001 to 5000 ,1994,Segment,Chemical Manufacturing,Manufacturing,$1  to  $2 billion (USD),Unknown,0,0,0,0,0,0,0,1,0,0,1,0,48,92,70,0.0
Business Analyst,2.6,"TTI of USA, Inc.",New York, NY,"New York, NY",201 to 500 ,1999,Private,Staffing & Outsourcing,Business Services,$10  to  $25 million (USD),Unknown,1,0,0,0,0,0,0,1,0,1,1,0,48,92,70,0.0
Business Analyst,3.1,Acara Solutions,New York, NY,"Buffalo, NY",10000+ ,2000,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,1,48,92,70,0.0
Business Analyst,3.2,Metropolitan Jewish Health System,Brooklyn, NY,"Brooklyn, NY",1001 to 5000 ,1997,Organization,Health Care Services & Hospitals,Health Care,$1  to  $2 billion (USD),Unknown,0,0,0,1,0,0,0,0,0,0,0,0,48,92,70,0.0
Business Analyst,3.2,Vera Institute of Justice,Brooklyn, NY,"New York, NY",201 to 500 ,2011,Organization,Social Assistance,Non-Profit,$100  to  $500 million (USD),Unknown,0,0,0,0,0,0,0,1,0,0,1,1,59,85,72,0.0
Business Analyst,4.4,Talon,New York, NY,"East Windsor, NJ",51 to 200 ,2000,Private,Staffing & Outsourcing,Business Services,$25  to  $50 million (USD),Unknown,0,0,0,1,0,0,0,0,0,0,0,0,59,85,72,0.0
Sr. Data Analyst,3.2,Geller & Company,New York, NY,"New York, NY",501 to 1000 ,1987,Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,0,59,85,72,0.0
Business Analyst,3.2,Finastra,New York, NY,"London, United Kingdom",10000+ ,2009,Private,Financial Transaction Processing,Finance,$2  to  $5 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,59,85,72,0.0
Business Analyst,2.8,Gate Staffing LLC,New York, NY,"East Northport, NY",1 to 50 ,1996,Self-employed,IT Services,Information Technology,$1  to  $5 million (USD),Unknown,0,0,0,1,0,0,0,0,0,0,1,1,59,85,72,0.0
Business Analyst,3.3,PROLIM Global Corporation,New York, NY,"Farmington Hills, MI",201 to 500 ,1968,Private,Enterprise Software & Network Solutions,Information Technology,$25  to  $50 million (USD),"Arena, HCL Technologies, PTC",0,0,1,0,0,0,0,0,0,0,1,0,59,85,72,0.0
Business Analyst,4.7,Staid Logic LLC,New York, NY,"Columbus, OH",51 to 200 ,1948,Private,IT Services,Information Technology,$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,59,85,72,0.0
Business Analyst,3.5,ZT Systems,Secaucus, NJ,"Secaucus, NJ",1001 to 5000 ,2008,Private,Computer Hardware & Software,Information Technology,$2  to  $5 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,59,85,72,0.0
Business Analyst,3.8,Saven Technologies Inc.,South Plainfield, NJ,"South Plainfield, NJ",201 to 500 ,1994,Private,IT Services,Information Technology,$10  to  $25 million (USD),Unknown,0,0,0,1,1,1,0,0,0,0,0,0,59,85,72,0.0
Sr. Data Analyst,2.7,A Place for Mom,New York, NY,"New York, NY",501 to 1000 ,2001,Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Enlivant, Sunrise Senior Living, Brookdale Senior Living",1,1,0,1,1,0,0,0,0,0,1,0,59,85,72,0.0
Business Analyst,3.7,22nd Century Technologies,Brooklyn, NY,"Somerset, NJ",1001 to 5000 ,2012,Private,IT Services,Information Technology,$25  to  $50 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,59,85,72,0.0
Data Analyst,3.6,Teneo,New York, NY,"New York, NY",501 to 1000 ,1983,Private,Consulting,Business Services,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,1,59,85,72,0.0
Data Analyst,2.7,A Place for Mom,New York, NY,"New York, NY",501 to 1000 ,2016,Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Enlivant, Sunrise Senior Living, Brookdale Senior Living",0,1,0,1,1,0,0,0,0,0,1,0,59,85,72,0.0
Business Analyst,5.0,Blue Horizon Tek Solutions,New York, NY,"Coconut Creek, FL",1 to 50 ,1996,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,59,85,72,0.0
Data Analyst,3.8,Wynden Stark,New York, NY,"Los Angeles, CA",51 to 200 ,1998,Private,Staffing & Outsourcing,Business Services,$25  to  $50 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,59,85,72,0.0
Business Analyst,3.1,Seven Seven Softwares,Newark, NJ,"Rockaway, NJ",201 to 500 ,2001,Public,IT Services,Information Technology,$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,59,85,72,0.0
Business Analyst,3.5,"EDP World, Inc.",New York, NY,"New York, NY",1 to 50 ,1966,Private,Staffing & Outsourcing,Business Services,$1  to  $5 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,59,85,72,0.0
Business Analyst,3.5,Robert Half,Brooklyn, NY,"Menlo Park, CA",10000+ ,1999,Public,Staffing & Outsourcing,Business Services,$2  to  $5 billion (USD),"Adecco, Manpower",0,0,0,0,0,0,0,0,0,0,0,0,59,85,72,0.0
Business Analyst,5.0,"Staffigo Technical Services, LLC",New York, NY,"Woodridge, IL",51 to 200 ,2009,Private,IT Services,Information Technology,$50  to  $100 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,59,85,72,0.0
Business Analyst,4.5,Creative Financial Staffing,New York, NY,"Boston, MA",201 to 500 ,1982,Private,Staffing & Outsourcing,Business Services,$50  to  $100 million (USD),"Robert Half, Kforce",0,0,0,1,0,1,0,0,0,0,0,0,69,131,100,1.0
Business Analyst,3.4,Infinity Consulting Solutions,New York, NY,"New York, NY",501 to 1000 ,2013,Private,Staffing & Outsourcing,Business Services,$100  to  $500 million (USD),"The Judge Group, Addison Group, PageGroup",0,0,0,1,0,0,0,0,0,0,0,0,69,131,100,1.0
Business Analyst,4.6,Han IT Staffing,New York, NY,"Totowa, NJ",51 to 200 ,1991,Private,IT Services,Information Technology,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,0,69,131,100,1.0
Business Analyst,3.9,"TEKsystems, Inc",New York, NY,"Hanover, MD",1001 to 5000 ,1995,Segment,Staffing & Outsourcing,Business Services,$2  to  $5 billion (USD),"Capgemini, Slalom, Accenture",0,0,0,0,0,0,0,0,0,0,0,0,69,131,100,1.0
Business Analyst,3.5,IHS Markit,New York, NY,"London, United Kingdom",10000+ ,1852,Public,Consulting,Business Services,$2  to  $5 billion (USD),"Thomson Reuters, International Data Group",0,0,0,0,0,0,0,1,0,0,1,1,69,131,100,1.0
Business Analyst,3.6,"Cyberthink, Inc",Ridgefield Park, NJ,"Bridgewater, NJ",201 to 500 ,2011,Private,IT Services,Information Technology,$25  to  $50 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,69,131,100,1.0
Business Analyst,4.5,InfoSmart Technologies Inc,New York, NY,"Suwanee, GA",51 to 200 ,2006,Private,Enterprise Software & Network Solutions,Information Technology,$5  to  $10 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,69,131,100,1.0
Business Analyst,3.6,Synechron,Harrison, NJ,"New York, NY",5001 to 10000 ,2004,Private,IT Services,Information Technology,$100  to  $500 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,69,131,100,1.0
Business Analyst,4.1,Kforce,Madison, NJ,"Tampa, FL",10000+ ,1990,Public,Staffing & Outsourcing,Business Services,$1  to  $2 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,69,131,100,1.0
Data Analyst,2.7,comScore,New York, NY,"Reston, VA",1001 to 5000 ,2006,Public,Advertising & Marketing,Business Services,$1  to  $2 billion (USD),"Nielsen, Hitwise, Coremetrics",0,0,0,0,0,0,0,0,0,0,0,0,69,131,100,1.0
Business Analyst,3.9,STAND 8 Technology Services,Lake Hiawatha, NJ,"Los Angeles, CA",51 to 200 ,2002,Private,Consulting,Business Services,$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,1,69,131,100,1.0
Data Analyst,3.4,Plymouth Rock Assurance,Woodbridge, NJ,"Boston, MA",1001 to 5000 ,1841,Private,Insurance Carriers,Insurance,$10  to  $25 million (USD),"Arbella Insurance, Safety Insurance",1,0,0,1,0,0,0,0,0,0,1,0,69,131,100,1.0
Business Analyst,4.5,Frontend Arts,Union, NJ,"Irving, TX",1 to 50 ,1995,Private,Enterprise Software & Network Solutions,Information Technology,$1  to  $5 million (USD),Unknown,0,0,0,1,0,0,0,0,0,0,1,0,69,131,100,1.0
Business Analyst,4.5,The Goodkind Group,New York, NY,"New York, NY",51 to 200 ,2003,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Unknown,0,0,0,1,0,0,0,0,0,0,1,0,69,131,100,1.0
Business Analyst,3.8,Apex Systems,Summit, NJ,"Glen Allen, VA",1001 to 5000 ,2014,Segment,Staffing & Outsourcing,Business Services,$2  to  $5 billion (USD),"TEKsystems, Insight Global, Accenture",0,0,0,0,1,0,0,0,0,0,0,0,69,131,100,1.0
Data Analyst,3.6,Wells Fargo,New York, NY,"San Francisco, CA",10000+ ,1799,Public,Banks & Credit Unions,Finance,$10+ billion (USD),Unknown,0,0,0,1,0,0,0,0,0,0,1,0,69,131,100,1.0
Business Analyst,5.0,The Resource Collaborative,New York, NY,"Far Hills, NJ",1 to 50 ,1999,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,Unknown,1,0,0,0,0,0,0,0,0,0,1,1,69,131,100,1.0
Business Analyst,3.8,VLink Inc.,New York, NY,"South Windsor, CT",201 to 500 ,1884,Private,IT Services,Information Technology,$25  to  $50 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,69,131,100,1.0
Business Analyst,4.3,Gambit Technologies Inc,Whippany, NJ,"New York, NY",1 to 50 ,2006,Private,Staffing & Outsourcing,Business Services,$5  to  $10 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,69,131,100,1.0
Business Analyst,3.8,Citadel,New York, NY,"Chicago, IL",1001 to 5000 ,1837,Private,-1,Information Technology,$50  to  $100 million (USD),"Soros Fund Management, D. E. Shaw & Co. - Investment Firm, Fortress Investment Group",0,0,0,1,1,1,0,0,0,0,0,0,55,103,79,0.0
Business Analyst,3.5,Genuent,New York, NY,"Houston, TX",201 to 500 ,1932,Private,Staffing & Outsourcing,Business Services,$100  to  $500 million (USD),Unknown,0,0,0,1,0,0,0,0,0,0,1,0,55,103,79,0.0
Business Analyst,3.9,Diverse Lynx,New York, NY,"Princeton, NJ",501 to 1000 ,2015,Private,IT Services,Information Technology,$100  to  $500 million (USD),Unknown,0,0,0,1,0,0,0,0,0,0,0,0,55,103,79,0.0
Data Analyst,4.1,NYU Langone Health,New York, NY,"New York, NY",10000+ ,1968,Hospital,Health Care Services & Hospitals,Health Care,$5  to  $10 billion (USD),"NewYork-Presbyterian Hospital, Northwell Health",0,1,1,1,1,0,0,0,0,0,1,0,55,103,79,0.0
Business Analyst,3.8,Apex Systems,New York, NY,"Glen Allen, VA",1001 to 5000 ,2000,Segment,Staffing & Outsourcing,Business Services,$2  to  $5 billion (USD),"TEKsystems, Insight Global, Accenture",0,0,0,0,0,0,0,0,0,0,0,0,55,103,79,0.0
Business Analyst,3.4,GroupM,New York, NY,"New York, NY",10000+ ,2010,Segment,Publishing,Media,Unknown / Non-Applicable,"Aegis Media, Google, Omnicom Media Group",0,0,0,1,0,1,1,0,0,0,0,0,55,103,79,0.0
Business Analyst,3.9,Point72,New York, NY,"Stamford, CT",1001 to 5000 ,2001,Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,Unknown,0,1,0,1,1,0,0,0,0,0,0,0,55,103,79,0.0
Business Analyst,3.9,JPMorgan Chase & Co.,New York, NY,"New York, NY",10000+ ,2003,Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,1,55,103,79,0.0
Business Analyst,4.0,Genesis10,New York, NY,"New York, NY",1001 to 5000 ,1969,Private,Consulting,Business Services,$100  to  $500 million (USD),Unknown,0,0,0,1,0,0,0,0,0,0,0,0,55,103,79,0.0
Data Analyst,3.7,Montefiore Medical,New York, NY,"Bronx, NY",10000+ ,2001,Organization,Health Care Services & Hospitals,Health Care,$2  to  $5 billion (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,55,103,79,0.0
Data Analyst,3.5,Genuent,New York, NY,"Houston, TX",201 to 500 ,1932,Private,Staffing & Outsourcing,Business Services,$100  to  $500 million (USD),Unknown,0,0,0,1,0,0,0,0,0,0,0,0,55,103,79,0.0
Business Analyst,3.6,Hachette Book Group USA,New York, NY,"New York, NY",1001 to 5000 ,2002,Private,Publishing,Media,Unknown / Non-Applicable,Unknown,0,0,0,0,0,0,0,0,0,0,1,0,55,103,79,0.0
Business Analyst,3.6,Horizon Blue Cross Blue Shield of New Jersey,Newark, NJ,"Newark, NJ",1001 to 5000 ,2007,Organization,Insurance Carriers,Insurance,$10+ billion (USD),"UnitedHealth Group, Cigna, Aetna",0,0,0,0,0,0,0,0,0,0,0,0,51,95,73,0.0
Business Analyst,5.0,Second Measure,New York, NY,"San Mateo, CA",51 to 200 ,2012,Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Unknown,1,0,0,0,0,0,0,0,0,0,1,0,51,95,73,0.0
Business Analyst,3.1,Mini-Circuits,Brooklyn, NY,"Brooklyn, NY",201 to 500 ,2011,Private,Electrical & Electronic Manufacturing,Manufacturing,Unknown / Non-Applicable,Hittite Microwave,0,0,0,1,0,1,0,0,0,0,1,0,51,95,73,0.0
Business Analyst,3.8,LanceSoft Inc,New York, NY,"Herndon, VA",1001 to 5000 ,1972,Private,Staffing & Outsourcing,Business Services,$100  to  $500 million (USD),"Mindlance, Artech Information Systems, Pyramid Consulting",0,0,1,1,1,0,0,0,0,0,1,0,51,95,73,0.0
Business Analyst,3.5,Russell Tobin & Associates,New York, NY,"New York, NY",51 to 200 ,2006,Segment,Staffing & Outsourcing,Business Services,$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,51,95,73,0.0
Business Analyst,5.0,The Connors Group,New York, NY,"Secaucus, NJ",1 to 50 ,1998,Private,Staffing & Outsourcing,Business Services,Less than $1 million (USD),Unknown,0,0,0,1,1,1,1,0,0,0,1,0,51,95,73,0.0
Business Analyst,4.0,Zen & Art,New York, NY,"Cedar Knolls, NJ",201 to 500 ,1957,Private,IT Services,Information Technology,$100  to  $500 million (USD),Unknown,0,0,1,1,1,0,0,0,0,0,1,0,51,95,73,0.0
Business Analyst,3.3,Macquarie Group,New York, NY,"Sydney, Australia",10000+ ,1919,Public,Investment Banking & Asset Management,Finance,$5  to  $10 billion (USD),"Goldman Sachs, Commonwealth Bank of Australia, Deutsche Bank",0,0,0,0,0,0,0,0,0,0,0,1,72,100,86,0.0
Business Analyst,4.6,Shinetech Software,New York, NY,"Beijing, China",201 to 500 ,2016,Private,IT Services,Information Technology,$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,72,100,86,0.0
Business Analyst,3.6,Horizon Blue Cross Blue Shield of New Jersey,Newark, NJ,"Newark, NJ",1001 to 5000 ,2012,Organization,Insurance Carriers,Insurance,$10+ billion (USD),"UnitedHealth Group, Cigna, Aetna",0,0,0,0,0,0,0,0,0,0,1,0,72,100,86,0.0
Business Analyst,3.9,Diverse Lynx,New York, NY,"Princeton, NJ",501 to 1000 ,2001,Private,IT Services,Information Technology,$100  to  $500 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,1,0,72,100,86,0.0
Business Analyst,4.4,Black Systems LLC,New York, NY,"San Diego, CA",201 to 500 ,2012,Private,Computer Hardware & Software,Information Technology,$25  to  $50 million (USD),Unknown,0,0,0,1,0,0,0,0,0,0,1,1,72,100,86,0.0
Business Analyst,4.0,Futran Solutions Inc,Newark, NJ,"Edison, NJ",201 to 500 ,1984,Private,IT Services,Information Technology,Unknown / Non-Applicable,Unknown,0,0,0,1,1,1,1,0,0,0,0,0,72,100,86,0.0
Data Analyst,3.4,HelloFresh,New York, NY,"Berlin, Germany",1001 to 5000 ,1995,Public,"Health, Beauty, & Fitness",Consumer Services,Unknown / Non-Applicable,Unknown,0,1,0,1,1,1,0,0,0,0,1,0,72,100,86,0.0
Business Analyst,4.3,WinterWyman,New York, NY,"Bedford, MA",51 to 200 ,1948,Private,Staffing & Outsourcing,Business Services,$100  to  $500 million (USD),"Robert Half, Beacon Hill Staffing Group, Kforce",0,0,0,0,0,0,0,0,0,0,1,0,72,100,86,0.0
Data Analyst,4.9,Teachers Pay Teachers,New York, NY,"New York, NY",51 to 200 ,1972,Private,Internet,Information Technology,Unknown / Non-Applicable,Unknown,0,0,0,1,1,0,0,0,0,0,1,0,72,100,86,0.0
Data Scientist,3.7,Momentum Resource Solutions,New York, NY,"Edison, NJ",51 to 200 ,1907,Contract,Staffing & Outsourcing,Business Services,$10  to  $25 million (USD),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,72,100,86,0.0
Business Analyst,3.3,Ross Stores,New York, NY,"Dublin, CA",10000+ ,1986,Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD),"TJ Maxx, Kohl's, Burlington Stores",0,0,0,0,0,0,0,0,0,0,0,0,72,100,86,0.0
Business Analyst,3.2,American International Group,New York, NY,"New York, NY",10000+ ,2003,Public,Insurance Carriers,Insurance,$10+ billion (USD),Unknown,0,0,0,0,0,0,0,1,0,0,1,0,72,100,86,0.0
Business Analyst,5.0,ingenium.agency,New York, NY,"New York, NY",1 to 50 ,2011,Private,Staffing & Outsourcing,Business Services,$1  to  $5 million (USD),Unknown,0,1,1,1,1,1,0,1,0,0,1,0,72,100,86,0.0
Business Analyst,4.5,CentralReach,Matawan, NJ,"Pompano Beach, FL",201 to 500 ,2019,Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"DataFinch Technologies, Accupoint Software Solution, CodeMetro",0,0,0,0,0,0,0,0,0,0,1,0,56,88,72,0.0
